YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,39.9,39.9,,,37.6,42.2,9453,,,High school graduate,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,39.2,39.2,,,37.1,41.2,9062,,,Some college or technical school,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,31.3,31.3,,,29.4,33.3,9406,,,College graduate,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Education,College graduate,EDU,EDUCOGRAD
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,43.9,43.9,,,39.4,48.6,1246,,18 - 24,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Age (years),18 - 24,AGEYR,AGEYR1824
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,40.5,40.5,,,37,44.1,2287,,25 - 34,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.9,38.9,,,35.6,42.3,2909,,35 - 44,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,42.9,42.9,,,39.8,45.9,4751,,45 - 54,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,36,36,,,33.5,38.6,6706,,55 - 64,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,30.2,30.2,,,28.6,32,13072,,65 or older,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,47.9,47.9,,,43.8,51.9,3791,,,,,"Less than $15,000",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Income,"Less than $15,000",INC,INCLESS15
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.2,37.2,,,34.4,40.1,5807,,,,,"$15,000 - $24,999",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.7,38.7,,,35.1,42.4,3473,,,,,"$25,000 - $34,999",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.1,37.1,,,33.9,40.4,4072,,,,,"$35,000 - $49,999",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37,37,,,33.8,40.2,3900,,,,,"$50,000 - $74,999",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,33.7,33.7,,,31.4,36.2,5812,,,,,"$75,000 or greater",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.7,37.7,,,34,41.5,4116,,,,,Data not reported,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Income,Data not reported,INC,INCNR
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,39,39,,,37.7,40.2,24221,,,,,,Non-Hispanic White,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,35.5,35.5,,,31.9,39.3,2499,,,,,,Non-Hispanic Black,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,37.6,37.6,,,34.1,41.3,2259,,,,,,Hispanic,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,38.2,38.2,,,29.3,48,255,,,,,,Asian,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,50.3,50.3,,,40.4,60.1,315,,,,,,American Indian/Alaska Native,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,32.5,32.5,,,24.7,41.4,445,,,,,,2 or more races,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,,Value,21.3,21.3,,,9.8,40.3,71,,,,,,Other,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q018,VALUE,12,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.4,18.4,,,15.4,21.8,3840,,,,,"$50,000 - $74,999",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Income,"$50,000 - $74,999",INC,INC5075
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.5,18.5,,,16.5,20.6,6615,,55 - 64,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Age (years),55 - 64,AGEYR,AGEYR5564
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,27.6,27.6,,,23.8,31.7,2836,,,Less than high school,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Education,Less than high school,EDU,EDUHS
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.2,23.2,,,16,32.3,248,,,,,,Asian,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Race/Ethnicity,Asian,RACE,RACEASN
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.2,18.2,,,15.8,21,4018,,,,,"$35,000 - $49,999",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.3,21.3,,,18.8,24,4708,,45 - 54,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Age (years),45 - 54,AGEYR,AGEYR4554
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.2,18.2,,,16.9,19.6,18487,,,,Female,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Gender,Female,GEN,FEMALE
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.8,20.8,,,19.8,21.9,30309,Total,,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Total,Total,OVR,OVERALL
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.7,21.7,,,18.7,24.9,3421,,,,,"$25,000 - $34,999",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Income,"$25,000 - $34,999",INC,INC2535
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,17.2,17.2,,,14.7,19.9,2886,,35 - 44,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Age (years),35 - 44,AGEYR,AGEYR3544
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.7,23.7,,,22.1,25.3,11822,,,,Male,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Gender,Male,GEN,MALE
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,20.4,20.4,,,17.6,23.5,2218,,,,,,Hispanic,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Race/Ethnicity,Hispanic,RACE,RACEHIS
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,30.8,30.8,,,14.6,53.8,69,,,,,,Other,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Race/Ethnicity,Other,RACE,RACEOTH
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.9,18.9,,,17.8,19.9,23674,,,,,,Non-Hispanic White,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,29.8,29.8,,,26.3,33.5,2466,,,,,,Non-Hispanic Black,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,23.3,23.3,,,20.9,25.9,5672,,,,,"$15,000 - $24,999",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,29.6,29.6,,,25.5,34,1243,,18 - 24,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Age (years),18 - 24,AGEYR,AGEYR1824
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.9,21.9,,,19.1,25,2270,,25 - 34,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Age (years),25 - 34,AGEYR,AGEYR2534
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.8,19.8,,,12.5,29.8,310,,,,,,American Indian/Alaska Native,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.6,14.6,,,12.7,16.6,5737,,,,,"$75,000 or greater",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,19.5,19.5,,,17.9,21.2,12587,,65 or older,,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Age (years),65 or older,AGEYR,AGEYR65PLUS
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,25.2,25.2,,,23.2,27.4,9205,,,High school graduate,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Education,High school graduate,EDU,EDUHSGRAD
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,21.9,21.9,,,19.2,25,3917,,,,,Data not reported,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Income,Data not reported,INC,INCNR
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,31.7,31.7,,,28,35.5,3704,,,,,"Less than $15,000",,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Income,"Less than $15,000",INC,INCLESS15
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,18.6,18.6,,,17,20.3,8865,,,Some college or technical school,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Education,Some college or technical school,EDU,EDUCOTEC
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.3,14.3,,,12.9,15.8,9299,,,College graduate,,,,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Education,College graduate,EDU,EDUCOGRAD
2013,2013,FL,Florida,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,,Value,14.8,14.8,,,9.3,22.8,438,,,,,,2 or more races,"(28.932040377000476, -81.92896053899966)",FV,FV1,Q019,VALUE,12,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
